Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Original Air Date,Industry,Business Description,Pitchers Gender,US Viewership,Original Ask Amount,Original Offered Equity,Valuation Requested,Got Deal,Total Deal Amount,Total Deal Equity,Deal Valuation,Number of Sharks in Deal,Investment Amount Per Shark,Equity Per Shark,Royalty Deal,Barbara Corcoran Investment Amount,Barbara Corcoran Investment Equity,Mark Cuban Investment Amount,Mark Cuban Investment Equity,Lori Greiner Investment Amount,Lori Greiner Investment Equity,Robert Herjavec Investment Amount,Robert Herjavec Investment Equity,Daymond John Investment Amount,Daymond John Investment Equity,Kevin O Leary Investment Amount,Kevin O Leary Investment Equity,Guest Investment Amount,Guest Investment Equity,Guest Name,Barbara Corcoran Present,Mark Cuban Present,Lori Greiner Present,Robert Herjavec Present,Daymond John Present,Kevin O Leary Present,Guest Present,Has_Website,Barbara Corcoran Got Deal,Mark Cuban Got Deal,Lori Greiner Got Deal,Robert Herjavec Got Deal,Daymond John Got Deal,Kevin O Leary Got Deal
12,Electra,9,1024,2020-10-16,2021-01-08,Food and Beverage,Sports hydration drink,Female,4.68,350000,20.0,1750000,1,350000.0,30.0,1166667.0,1.0,350000.0,30.0,0.0,350000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
12,ALL33,9,1025,2020-10-16,2021-01-08,Lifestyle/Home,Desk chairs to promote back health,Male,4.68,500000,2.5,20000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
12,HisandHerBar,9,1026,2020-10-16,2021-01-08,Food and Beverage,Aphrodisiac snack bar,Mixed Team,4.68,50000,10.0,500000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
12,TrophySmack,9,1027,2020-10-16,2021-01-08,Fitness/Sports/Outdoors,Custom trophies for fantasy sports,Male,4.68,600000,8.0,7500000,1,600000.0,17.0,3529412.0,1.0,600000.0,17.0,0.0,0.0,0.0,600000.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
12,SliceofSauce,10,1028,2020-10-16,2021-01-15,Food and Beverage,Dehydrated and sliced condiments,Mixed Team,4.39,200000,10.0,2000000,1,200000.0,15.0,1333333.0,1.0,200000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,15.0,Alex Rodriguez,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0
12,LoveisProject,10,1029,2020-10-16,2021-01-15,Fashion/Beauty,Handmade bracelets,Female,4.39,250000,5.0,5000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0
12,LunaMagic,10,1030,2020-10-16,2021-01-15,Fashion/Beauty,Makeup for Latino women,Female,4.39,200000,10.0,2000000,1,250000.0,30.0,833333.0,1.0,250000.0,30.0,0.0,250000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0
12,BubblyBlaster,10,1031,2020-10-16,2021-01-15,Lifestyle/Home,Champagne water gun,Male,4.39,120000,20.0,600000,1,180000.0,30.0,600000.0,2.0,90000.0,15.0,0.0,0.0,0.0,90000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,15.0,Alex Rodriguez,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0
12,Quevos,11,1032,2020-10-16,2021-01-22,Food and Beverage,Healthy chips made from egg whites,Male,4.2,200000,5.0,4000000,1,200000.0,10.0,2000000.0,1.0,200000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,Daniel Lubetzky,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0
12,Brumachen,11,1033,2020-10-16,2021-01-22,Food and Beverage,Portable coffee maker,Male,4.2,1000000,10.0,10000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0
12,AuraBora,11,1034,2020-10-16,2021-01-22,Food and Beverage,Herbal sparkling water,Mixed Team,4.2,150000,5.0,3000000,1,200000.0,15.0,1333333.0,1.0,200000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,1,0,0
12,SwipeNSnap,11,1035,2020-10-16,2021-01-22,Children/Education,One hand diaper cream applicator,Female,4.2,120000,10.0,1200000,1,120000.0,50.0,240000.0,2.0,60000.0,25.0,0.0,0.0,0.0,0.0,0.0,60000.0,25.0,0.0,0.0,0.0,0.0,60000.0,25.0,0.0,0.0,NA,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,1,0,0,1
12,YonoClip,12,1036,2020-10-16,2021-02-05,Lifestyle/Home,Clip to keep personal items off of the ground,Male,4.68,150000,15.0,1000000,1,150000.0,30.0,500000.0,1.0,150000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,30.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0,0,0,1,0
12,NightCap,12,1037,2020-10-16,2021-02-05,Food and Beverage,hair scrunchie turned drink cover,Mixed Team,4.68,60000,20.0,300000,1,60000.0,25.0,240000.0,1.0,60000.0,25.0,0.0,0.0,0.0,0.0,0.0,60000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0
12,RuleBreaker,12,1038,2020-10-16,2021-02-05,Food and Beverage,snack made from chickpeas,Female,4.68,400000,10.0,4000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0
12,MountainFlowEco-Wax,12,1039,2020-10-16,2021-02-05,Health/Wellness,Eco-friendly ski wax,Male,4.68,250000,10.0,2500000,1,300000.0,20.0,1500000.0,2.0,150000.0,10.0,0.0,150000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,10.0,0.0,0.0,NA,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,1
12,JaxSheets,13,1040,2020-10-16,2021-02-12,Lifestyle/Home,Stench-free bedsheets and clothes,Male,4.38,212000,10.0,2120000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0
12,ThePizzaCupcake,13,1041,2020-10-16,2021-02-12,Food and Beverage,Bagel shaped pizza,Mixed Team,4.38,125000,5.0,2500000,1,125000.0,12.5,1000000.0,1.0,125000.0,12.5,1.0,0.0,0.0,0.0,0.0,125000.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0
12,IceBeanie,13,1042,2020-10-16,2021-02-12,Food and Beverage,beanie with ice packs,Male,4.38,50000,20.0,250000,1,50000.0,25.0,200000.0,1.0,50000.0,25.0,0.0,0.0,0.0,50000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
12,DraftTop,13,1043,2020-10-16,2021-02-12,Food and Beverage,Easily remove the top of an aluminum can,Male,4.38,300000,10.0,3000000,1,300000.0,20.0,1500000.0,1.0,300000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,20.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0
12,PashionFootwear,14,1044,2020-10-16,2021-02-19,Fashion/Beauty,High heels that can be turned into flats,Female,4.64,500000,5.0,10000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0
12,SouperCubes,14,1045,2020-10-16,2021-02-19,Food and Beverage,Cubes to freeze leftovers,Mixed Team,4.64,400000,5.0,8000000,1,400000.0,5.0,8000000.0,1.0,400000.0,5.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0
12,ByootCompany,14,1046,2020-10-16,2021-02-19,Fashion/Beauty,Button-up swimwear for women,Mixed Team,4.64,50000,30.0,166667,1,50000.0,5.0,1000000.0,1.0,50000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,5.0,Kendra Scott,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0
12,SiennaSauce,14,1047,2020-10-16,2021-02-19,Food and Beverage,Wing sauce,Female,4.64,100000,10.0,1000000,1,100000.0,20.0,500000.0,1.0,100000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,20.0,Kendra Scott,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0
12,BetterBedder,15,1048,2020-10-16,2021-02-26,Lifestyle/Home,Headband for your mattress,Female,4.6,150000,10.0,1500000,1,150000.0,18.0,833333.0,1.0,150000.0,18.0,0.0,0.0,0.0,0.0,0.0,150000.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0
12,EverythingLegendary,15,1049,2020-10-16,2021-02-26,Food and Beverage,Vegan-friendly meat-free burger,Mixed Team,4.6,300000,10.0,3000000,1,300000.0,22.0,1363636.0,1.0,300000.0,22.0,0.0,0.0,0.0,300000.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
12,WalkeePaws,15,1050,2020-10-16,2021-02-26,Pet Products,Leggings for dogs,Female,4.6,150000,5.0,3000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
12,Hopscotch,15,1051,2020-10-16,2021-02-26,Software/Tech,Coding app that allows kids to create games,Female,4.6,400000,4.0,10000000,1,550000.0,11.0,5000000.0,1.0,550000.0,11.0,0.0,0.0,0.0,550000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
12,SimplyGoodJars,16,1052,2020-10-16,2021-03-05,Food and Beverage,Salads in a jar,Male,4.62,500000,7.0,7142857,1,500000.0,10.0,5000000.0,2.0,250000.0,5.0,0.0,0.0,0.0,250000.0,5.0,250000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0
12,PinchMeTherapyDough,16,1053,2020-10-16,2021-03-05,Health/Wellness,Stress relieving therapy dough,Female,4.62,300000,7.0,4285714,1,300000.0,20.0,1500000.0,1.0,300000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0
12,MuffWaders,16,1054,2020-10-16,2021-03-05,Food and Beverage,Overalls that store beet,Male,4.62,25000,25.0,100000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
12,BusyBabyMat,16,1055,2020-10-16,2021-03-05,Children/Education,Silicone placemat for babies,Female,4.62,250000,5.0,5000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
12,MisfitFoods,17,1056,2020-10-16,2021-03-12,Food and Beverage,Half meat half vegetable sausages,Male,4.08,250000,5.0,5000000,1,300000.0,10.0,3000000.0,2.0,150000.0,5.0,0.0,0.0,0.0,150000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,5.0,Daniel Lubetzky,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0,1,0,0,0,0
12,ChillSystems,17,1057,2020-10-16,2021-03-12,Food and Beverage,"Lightweight, ice-free drink cooler",Male,4.08,150000,15.0,1000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0
12,TandemBoogie,17,1058,2020-10-16,2021-03-12,Fitness/Sports/Outdoors,Boogie board for two,Mixed Team,4.08,100000,10.0,1000000,1,100000.0,35.0,285714.0,2.0,50000.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,17.5,0.0,0.0,0.0,0.0,50000.0,17.5,Daniel Lubetzky,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,1,0,0
12,TotesBabies,17,1059,2020-10-16,2021-03-12,Uncertain/Other,Car seat holder for a shopping cart,Mixed Team,4.08,100000,10.0,1000000,1,100000.0,25.0,400000.0,1.0,100000.0,25.0,0.0,0.0,0.0,0.0,0.0,100000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0,0,1,0,0,0
12,NuMilk,18,1060,2020-10-16,2021-03-26,Food and Beverage,Plant-based milk machine,Male,4.02,1000000,5.0,20000000,1,1000000.0,7.0,14285714.0,1.0,1000000.0,7.0,0.0,0.0,0.0,1000000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
12,HairyGrabster,18,1061,2020-10-16,2021-03-26,Fashion/Beauty,Loose hair remover,Mixed Team,4.02,75000,20.0,375000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
12,MadRabbit,18,1062,2020-10-16,2021-03-26,Fashion/Beauty,Tattoo aftercare,Male,4.02,500000,5.0,10000000,1,500000.0,12.0,4166667.0,1.0,500000.0,12.0,0.0,0.0,0.0,500000.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
12,BunchBikes,18,1063,2020-10-16,2021-03-26,Automotive,Electric cargo bike,Male,4.02,250000,10.0,2500000,1,250000.0,15.0,1666667.0,1.0,250000.0,15.0,0.0,250000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
12,StepNPull,19,1064,2020-10-16,2021-04-02,Lifestyle/Home,Hands free door opener,Male,3.88,300000,3.0,10000000,1,300000.0,6.0,5000000.0,1.0,300000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,6.0,0.0,0.0,NA,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1
12,DynoSafe,19,1065,2020-10-16,2021-04-02,Uncertain/Other,Temperature-controlled porch safe,Mixed Team,3.88,150000,15.0,1000000,1,150000.0,25.0,600000.0,1.0,150000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0
12,ProbioticMaker,19,1066,2020-10-16,2021-04-02,Food and Beverage,A product that lets homeowners culture and create yogurt overnight,Male,3.88,150000,7.0,2142857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0
12,Phoozy,19,1067,2020-10-16,2021-04-02,Electronics,Thermal and drop-safe cover for mobile devices,Male,3.88,500000,10.0,5000000,1,500000.0,8.0,6250000.0,2.0,250000.0,4.0,1.0,0.0,0.0,0.0,0.0,250000.0,4.0,250000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,1,1,0,0
12,OpulenceMDBeauty,20,1068,2020-10-16,2021-04-09,Fashion/Beauty,Safe and glue-free magnetic eyelashes,Female,4.31,75000,5.0,1500000,1,100000.0,20.0,500000.0,1.0,100000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,20.0,Kendra Scott,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0
12,TheCheeseChopper,20,1069,2020-10-16,2021-04-09,Lifestyle/Home,"Multi-purpose cheese storage container, slicer, and shredder",Male,4.31,75000,10.0,750000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0
12,TheMatte,20,1070,2020-10-16,2021-04-09,Fashion/Beauty,Compact and foldable working area for makeup,Female,4.31,100000,20.0,500000,1,100000.0,33.3,300300.0,1.0,100000.0,33.3,0.0,0.0,0.0,0.0,0.0,100000.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0
12,FurZapper,20,1071,2020-10-16,2021-04-09,Pet Products,product that helps remove pet hair from clothes,Male,4.31,600000,10.0,6000000,1,600000.0,15.0,4000000.0,1.0,600000.0,15.0,0.0,0.0,0.0,0.0,0.0,600000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0
12,TruffleShuffle,21,1072,2020-10-16,2021-04-16,Food and Beverage,truffle supplier for restaurants,Male,4.07,500000,5.0,10000000,1,501000.0,18.0,2783333.0,1.0,501000.0,18.0,0.0,0.0,0.0,501000.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,1,0,0,0,0
12,Suds2Go,21,1073,2020-10-16,2021-04-16,Lifestyle/Home,Portable handwashing device,Mixed Team,4.07,200000,10.0,2000000,1,200000.0,15.0,1333333.0,1.0,200000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0
12,SaladSling,21,1074,2020-10-16,2021-04-16,Food and Beverage,lightweight and cost-effective salad spinner alternative,Female,4.07,100000,20.0,500000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0
12,Larq,21,1075,2020-10-16,2021-04-16,Health/Wellness,Self-cleaning and purifying water bottle,Male,4.07,500000,1.0,50000000,1,1000000.0,4.0,25000000.0,2.0,500000.0,2.0,0.0,0.0,0.0,0.0,0.0,500000.0,2.0,0.0,0.0,0.0,0.0,500000.0,2.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,1,0,0,1
12,JiggyPuzzles,22,1076,2020-10-16,2021-04-23,Uncertain/Other,Unique jigsaw puzzles with a social cause,Female,4.13,500000,5.0,10000000,1,500000.0,15.0,3333333.0,1.0,500000.0,15.0,0.0,0.0,0.0,500000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
12,TheScrubbie,22,1077,2020-10-16,2021-04-23,Lifestyle/Home,Universal cleaning attachment,Male,4.13,100000,10.0,1000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
12,TheBumblingBee,22,1078,2020-10-16,2021-04-23,Food and Beverage,Vegan fast-food restaurant,Female,4.13,150000,10.0,1500000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
12,XTorch,22,1079,2020-10-16,2021-04-23,Lifestyle/Home,Solar-powered flashlight,Mixed Team,4.13,150000,10.0,1500000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
12,GrindBasketball,23,1080,2020-10-16,2021-05-07,Business Services,"Portable, collapsible, and affordable rebounding machine",Male,3.61,250000,5.0,5000000,1,250000.0,25.0,1000000.0,2.0,125000.0,12.5,0.0,125000.0,12.5,125000.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0,0,0,0
12,CreationNation,23,1081,2020-10-16,2021-05-07,Food and Beverage,Protein mixes for no-bake treats,Female,3.61,300000,12.0,2500000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0
12,SneakERASERS,23,1082,2020-10-16,2021-05-07,Fashion/Beauty,dual-sided cleaning sponge for shoes,Male,3.61,200000,8.0,2500000,1,200000.0,20.0,1000000.0,2.0,100000.0,10.0,0.0,0.0,0.0,0.0,0.0,100000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,10.0,Alex Rodriguez,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0
12,BEERMKR,23,1083,2020-10-16,2021-05-07,Liquor/Alcohol,"Connected, all-in-one home beer brewing system",Male,3.61,500000,2.0,25000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0
12,Pluto,24,1084,2020-10-16,2021-05-14,Lifestyle/Home,pillow for different sleeping styles,Mixed Team,3.6,400000,5.0,8000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0
12,FlingGolf,24,1085,2020-10-16,2021-05-14,Fitness/Sports/Outdoors,Golf-lacrosse hybrid sport,Male,3.6,300000,10.0,3000000,1,300000.0,25.0,1200000.0,1.0,300000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,25.0,Daniel Lubetzky,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0
12,FloatNGrill,24,1086,2020-10-16,2021-05-14,Food and Beverage,Floating grill,Male,3.6,200000,20.0,1000000,1,100000.0,22.5,444444.0,1.0,100000.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,22.5,Daniel Lubetzky,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0
12,TheOriginalStretchlace,24,1087,2020-10-16,2021-05-14,Lifestyle/Home,Product that turns any laced shoe into a slip-on,Mixed Team,3.6,100000,15.0,666667,1,100000.0,30.0,333333.0,1.0,100000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,0,0
12,DinoDon,25,1088,2020-10-16,2021-05-21,Uncertain/Other,Life-sized dinosaur animatronics,Mixed Team,3.55,500000,10.0,5000000,1,500000.0,25.0,2000000.0,1.0,500000.0,25.0,0.0,0.0,0.0,500000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,1,0,0,0,0
